Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8575;8580;;20/09/2025;20/09/2025;0;31/08/2025;PAGAR;Boleto;1906-1;1/1;;C6 CARTAO DE CREDITO;"ALLPARK EMPREENDIMENTOS


ALUGUEL CARRO MENSAL - TURBI


ASA *TECHLEGAL SERVIÇOS



 



 



 


AUTO POSTO EXPRESS


AUTOBAN JUNDIAI 07/08


AUTOBAN JUNDIAI 12/08


AUTOBAN JUNDIAI


BIO PARK


CLAUDE.AI SUBCRIPTION S.A  - COTAÇÃO


CLAUDE.AI SUBCRIPTION S.A  - IOF TRANSAÇÕES EXTERIOR


CONTABILIZEI TECNOLOGIA


DELL PARC 010/012


EBN *CANVA0461


EBN *HOSTINGER


ESTACIONAMENTO BIO PARK


ESTACIONAMENTO HUBEES


GAMI


GOOGLE FILMORA AI VID


JBK GESTAO ESTACIONAMENTO


LINKEDIN


LOVABLE DO - COTAÇÃO


LOVABLE DO - IOF TRANSAÇÕES EXTERIOR


OAB MG*ANUIDADE  OABM - PAR 008/008


OAB RJ  - ANUIDADE


OPENAI *CHATGPT SUBSCR S.A - COTAÇÃO


OPENAI *CHATGPT SUBSCR S.A


OPENAI *CHATGPT SUBSCRI  SA  - COTAÇÃO


OPENAI SA  - COT";-3871,62;---;-3871,67;0;0;-3871,62;15/09/2025;00/00/0000;Não;;Aluguel, Cartão de Crédito, Combustível, Despesas de Marketing, Estacionamento, Informática -  Hardware, Informática - Softwares , IOF, OAB e Associações, Prestadores de Serviço, Seguro de responsabilidade civil, Tarifas e custos bancários, Transporte e pedágio;
8521;8526;;20/09/2025;20/09/2025;0;31/08/2025;RECEBER;Pix;1845-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 112).";2081,86;---;2218,28;0;0;2081,86;19/09/2025;00/00/0000;Sim;250 - PROHABITAT - PARTIDO;Partido mensal;
8573;8578;;22/09/2025;22/09/2025;0;22/09/2025;PAGAR;Pix;1904-1;1/1;;ALMIR POLYCARPO;;-5000;---;-5000;0;0;-5000;22/09/2025;00/00/0000;Não;;Retirada dos sócios;
5198;5198;;22/09/2025;22/09/2025;0;22/09/2025;PAGAR;Pix;-;1/1;;ODONTOPREV S.A.;Seguro Dental OdontoprevPlano de Saúde Dental;-130,05;130,05;-130,05;0;0;-130,05;22/09/2025;00/00/0000;Não;;Aluguel;Real
8369;8374;Liberado no Banco;22/09/2025;20/09/2025;0;20/09/2025;PAGAR;Boleto;1685-1;2/13;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"ACRONIS -  07 LICENÇAS -2025/5776



fornecimento da licença para a solução de backup do Microsoft 365";-262,64;---;-262,64;0;0;-262,64;22/09/2025;00/00/0000;Não;;Prestadores de Serviço;
4903;4903;Liberado no Banco;22/09/2025;22/09/2025;0;22/09/2025;PAGAR;Boleto;1885-1;1/1;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"Consultoria TI Informática



RE9";-1061,23;1061,23;-1061,23;0;0;-1061,23;22/09/2025;00/00/0000;Não;;Prestadores de Serviço;Real
4916;4916;Liberado no Banco;22/09/2025;22/09/2025;0;22/09/2025;PAGAR;Boleto;1893-1;1/1;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;Antivírus Informática RE9;-34,48;---;-34,48;0;0;-34,48;22/09/2025;00/00/0000;Não;;Informática - Softwares;Real
4929;4929;Liberado no Banco;22/09/2025;22/09/2025;0;22/09/2025;PAGAR;Boleto;849-1;1/1;;RECEITA FEDERAL;"Simples Nacional




DAS APOIO




DAS Apoio";-1390,95;---;-1390,95;0;0;-1390,95;22/09/2025;00/00/0000;Não;;Simples Nacional;Real
8596;8601;;23/09/2025;23/09/2025;0;23/09/2025;PAGAR;On line;1928-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;23/09/2025;00/00/0000;Não;;Transporte e pedágio;
8599;8604;;24/09/2025;24/09/2025;0;24/09/2025;PAGAR;On line;1931-1;1/1;;BANCO C6 S.A.;"Estacijonamento



Brascan Century Plaza";-60;---;-60;0;0;-60;24/09/2025;00/00/0000;Não;;Estacionamento;
8565;8570;;25/09/2025;25/09/2025;0;25/09/2025;PAGAR;Debito Automatico;1896-1;1/1;;BANCO BRADESCO CARTOES S/A;"ADOBE


ANUIDADE PARC 006/012";-350,16;---;-350,16;0;0;-350,16;25/09/2025;00/00/0000;Não;;Informática - Softwares , Tarifas e custos bancários;Real
8666;8669;;25/09/2025;25/09/2025;0;25/09/2025;RECEBER;On line;2003-1;1/1;;BANCO BRADESCO S/A;Baixa automática aplicação financeira - Invest Fácil;0,02;---;0,02;0;0;0,02;25/09/2025;00/00/0000;Não;;Baixa de aplicação;
8602;8607;;25/09/2025;25/09/2025;0;25/09/2025;RECEBER;Pix;1934-1;1/1;;Henrique Martins de Oliveira;"Cobrança referente Ato processual - Origem: Processo (1001395-19.2025.5.02.0045 | CI: 1140) -




Milene Galdino X Henrique Martins de Oliveira - Processo 1001395-19.2025.5.02.0045 - parcela 01/02";2702,3;---;2702,3;0;0;2702,3;26/09/2025;00/00/0000;Não;RT de Milene Galdino - Reclamação trabalhista de Milene Galdino;Ato;
8187;8194;Liberado no Banco;25/09/2025;25/09/2025;0;25/09/2025;PAGAR;Boleto;1476-1;4/13;;RECEITA FEDERAL;"DARF UNIFICADA



PIS COD 8109



COFINS COD 2172";-109,48;---;-109,48;0;0;-109,48;25/09/2025;00/00/0000;Não;;Outros tributos e taxas;
5493;5493;;25/09/2025;25/09/2025;0;25/09/2025;PAGAR;Boleto;1916-1;1/1;;REGUS DO BRASIL LTDA;"Regus Aluguel _ Taxa de endereço



Escritório São Paulo";-281,33;---;-281,33;0;0;-281,33;15/09/2025;00/00/0000;Não;;Aluguel;Real
8576;8581;;26/09/2025;26/09/2025;0;05/09/2025;PAGAR;Pix;1907-1;1/1;;Almeida Engenharia Consultoria e Construções Ltda.;REFERENTE A IRPJ  RETIDO NA NOTA FISCAL PAR ALMEIDA ENGENHARIA NO VALOR DE 3000,00;-45;---;-45;0;0;-45;23/09/2025;00/00/0000;Não;;IRPJ;
8604;8609;;26/09/2025;26/09/2025;0;31/08/2025;PAGAR;Pix;1936-1;1/1;;ALMIR POLYCARPO;Retirada antecipada;-5000;---;-5000;0;0;-5000;26/09/2025;00/00/0000;Não;;Retirada dos sócios;
8246;8253;;26/09/2025;26/09/2025;0;26/08/2025;PAGAR;Debito Automatico;1554-1;3/12;;BANCO C6 S.A.;Empréstimo para liquidação de cheque especial;-2653,98;---;-2653,98;0;194,36;-2459,62;29/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8692;8695;;26/09/2025;26/09/2025;0;26/09/2025;RECEBER;On line;2030-1;1/1;;BANCO DO BRASIL S/A;APLICAÇÃO AUTOMATICA - RENDE FÁCIL;2000;---;2000;0;0;2000;26/09/2025;00/00/0000;Não;;Baixa de aplicação;
8577;8582;;26/09/2025;26/09/2025;0;26/09/2025;PAGAR;Debito Automatico;1908-1;1/1;;BANCO ITAUCARD S/A;"GOODSTORAGE - LOCAÇÃO BOX - GUARDA MOVEIS


MICROSOFT G107592716


MICROSOFT G108429212


MICROSOFT G113656003


MICROSOFT G197855286


RD STATION  3540719


REGUS


 HQ BRASIL  - REGUS - ALUGUEL";-8637,36;---;-8637,36;0;0;-8637,36;26/09/2025;00/00/0000;Não;;Aluguel, Informática -  Hardware, Informática - Softwares;Real
8700;8703;;26/09/2025;26/09/2025;0;26/09/2025;PAGAR;On line;2038-1;1/1;;Btg Pactual - Cnpj 30.306.294/0001-45;;-6000;---;-6000;0;0;-6000;26/09/2025;00/00/0000;Não;;Entre contas correntes;
8701;8704;;26/09/2025;26/09/2025;0;26/09/2025;RECEBER;On line;2039-1;1/1;;Btg Pactual - Cnpj 30.306.294/0001-45;CDB BANCO BTG PACTUAL;6000;---;6000;0;0;6000;26/09/2025;00/00/0000;Não;;Aplicação de valores em investimento;
8609;8614;;26/09/2025;26/09/2025;0;26/09/2025;PAGAR;Pix;1941-1;1/1;;CARTORIO;"Pagamento de despesa reembolsável de Custas Judiciais do cliente EDVALDO AILDER CATALANI MORATA - Origem: Atendimento (CI: 751) - 

Custas para retificação de registro civil em Santo Anastácio.";-308,63;---;-308,63;0;0;-308,63;26/09/2025;00/00/0000;Não;Edvaldo Morata - Time Sheet;Custas e depesas;
8665;8668;;27/09/2025;27/09/2025;0;27/09/2025;PAGAR;On line;2002-1;1/1;;BANCO C6 S.A.;PEDÁGIO;-6;---;-6;0;0;-6;27/09/2025;00/00/0000;Não;;Transporte e pedágio;
8607;8612;;29/09/2025;29/09/2025;0;29/09/2025;PAGAR;Pix;1939-1;1/1;;12 CARTORIO DE NOTAS;"Pagamento de despesa reembolsável de Custas Judiciais do cliente EDVALDO AILDER CATALANI MORATA - Origem: Atendimento (CI: 751) - 
Custas para apostilamento da certidão de casamento retificada.";-334;---;-334;0;0;-334;29/09/2025;00/00/0000;Não;Edvaldo Morata - Time Sheet;Custas e depesas;
8693;8696;;29/09/2025;29/09/2025;0;29/09/2025;PAGAR;On line;2031-1;1/1;;BANCO DO BRASIL S/A;TARIFA PIX ENVIADO;-10;---;-10;0;0;-10;29/09/2025;00/00/0000;Não;;Tarifas e custos bancários;
8694;8697;;29/09/2025;29/09/2025;0;29/09/2025;RECEBER;On line;2032-1;1/1;;BANCO DO BRASIL S/A;BAIXA APLICAÇÃO AUTOMATICA - RENDE FÁCIL;5344;---;5344;0;0;5344;29/09/2025;00/00/0000;Não;;Partido mensal;
8494;8499;;29/09/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1817-1;1/1;;Silvia Veitzman;"Cobrança referente Hora Trabalhada -  - 

EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA






Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 1. Horário exato (CI 1)' no período de 01/07/2025 à 31/07/2025.



• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:02:00 • F-UP • Silvia Veitzman X Réu não informado • CI 1873

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:01:00 • F-UP • Silvia Veitzman X Réu não informado • CI 2037

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:30:00 • Reunião • Silvia Veitzman X Réu não informado • CI 2179

• Flávia Martins Fuzaro Polycarpo • Horário Original: 01:00:00 • Consultoria • Silvia Veitzman X Réu não informado • CI 2253

• Fl";1126,5;---;1126,5;0;0;1126,5;07/10/2025;00/00/0000;Não;Silvia Veitzman - Time Sheet;Hora trabalhada;
8667;8670;;30/09/2025;30/09/2025;0;30/09/2025;RECEBER;On line;2004-1;1/1;;BANCO BRADESCO S/A;Baixa automática aplicação financeira - Invest Fácil;0,38;---;0,38;0;0;0,38;30/09/2025;00/00/0000;Não;;Baixa de aplicação;
8695;8698;;30/09/2025;30/09/2025;0;30/09/2025;PAGAR;On line;2033-1;1/1;;BANCO DO BRASIL S/A;TARIFA PIX ENVIADO;-10;---;-10;0;0;-10;30/09/2025;00/00/0000;Não;;Tarifas e custos bancários;
8696;8699;;30/09/2025;30/09/2025;0;30/09/2025;RECEBER;On line;2034-1;1/1;;BANCO DO BRASIL S/A;BAIXA APLICAÇÃO AUTOMATICA - RENDE FÁCIL;2368,29;---;2368,29;0;0;2368,29;30/09/2025;00/00/0000;Não;;Baixa de aplicação;
8527;8532;;30/09/2025;30/09/2025;0;31/08/2025;RECEBER;Pix;1851-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/08/2025 à 31/08/2025.



 • RECEITA FEDERAL X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 13868.739787/2024-21 • CI 1111

 • Belcorp do Brasil Distribuidora de Cosmeticos Ltda. X União Federal • Proc. 5015488-78.2024.4.03.6100 • CI 623

 • MUNICIPIO DE GUARULHOS X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 1676268-36.2023.8.26.0224 • CI 585

 • SECRETARIA DA FAZENDA DO ESTADO DE ALAGOAS X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 0707991-83.2022.8.02.0001 • CI 576

 • SECRETARIA DA FAZENDA DO ESTADO DE";1870;---;1870;0;0;1870;29/10/2025;00/00/0000;Não;Belcorp - Tributário - BELCORP - TRIBUTÁRIO;Lote;
8528;8533;;30/09/2025;30/09/2025;0;31/08/2025;RECEBER;Pix;1852-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/08/2025 à 31/08/2025.



 • Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 0021749-70.2016.8.19.0208 • CI 528

Lançamento proveniente de regra de contrato (CI 89).
Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/08/2025 à 31/08/2025.



 • UNIAO FEDERAL (FAZENDA NACIONAL) X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 500";1116,81;---;1190;0;0;1116,81;02/10/2025;00/00/0000;Sim;"Belcorp Bandeira - BELCORP - BANDEIRA; Belcorp Corporativo - BELCORP - CORPORATIVO";Lote;
8530;8535;;30/09/2025;30/09/2025;0;31/08/2025;RECEBER;Pix;1854-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 87).";7883,4;---;8400;0;0;7883,4;02/10/2025;00/00/0000;Sim;Belcorp Corporativo - BELCORP - CORPORATIVO;Partido mensal;
8603;8608;;30/09/2025;30/09/2025;0;25/09/2025;RECEBER;Pix;1935-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Ato processual - Origem: Processo (0021749-70.2016.8.19.0208 | CI: 528) - 

Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosméticos Ltda. - Processo 0021749-70.2016.8.19.0208



Trânsito em julgado da sentença de improcedência. 



Honorários de 3% (três por cento) sobre a vantagem econômica (R$ 3.001.012,20 - valor da causa atualizado), conforme previsto na Cláusula 2.3 do 4º aditivo ao contrato de prestação de serviços.";84493,5;---;90030,37;0;0;84493,5;21/10/2025;00/00/0000;Sim;Belcorp Bandeira - BELCORP - BANDEIRA;Ato;
8526;8531;;30/09/2025;30/09/2025;0;31/08/2025;RECEBER;Pix;1850-1;1/1;;Belcorp Trading do Brasil Importação e Exportação Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/08/2025 à 31/08/2025.



 • Belcorp Trading do Brasil Importação e Exportação Ltda X UNIAO - FAZENDA NACIONAL • Proc. 5000473-29.2017.4.03.6128 • CI 520

Lançamento proveniente de regra de contrato (CI 74).";170;---;170;0;0;170;29/10/2025;00/00/0000;Não;BT - Tributário;Lote;
8529;8534;;30/09/2025;30/09/2025;0;31/08/2025;RECEBER;Pix;1853-1;1/1;;Belcorp Trading do Brasil Importação e Exportação Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/08/2025 à 31/08/2025.



 • Victor Tavolaro Barbieri • Horário Original: 00:40:00 • Prazo Processual • Belcorp Trading do Brasil Importação e Exportação Ltda X UNIAO - FAZENDA NACIONAL • Proc. 5000473-29.2017.4.03.6128 • CI 2681

Lançamento proveniente de regra de contrato (CI 76).";533,33;---;533,33;0;0;533,33;29/10/2025;00/00/0000;Não;BT - Tributário;Hora trabalhada;
8611;8616;;30/09/2025;30/09/2025;0;30/09/2025;PAGAR;Pix;1943-1;1/1;;Chalfin,goldberg e Vainboim Advogados Associados;Representação legal em audiência em 03/09/2025 - PROCESSO 0100290-78.2025.5.01.0071;-1800,04;---;-1800,04;0;0;-1800,04;30/09/2025;00/00/0000;Não;;Correspondentes;
8601;8606;;30/09/2025;30/09/2025;0;25/09/2025;RECEBER;Pix;1933-1;1/1;;Henrique Martins de Oliveira;Referente a horas trabalhadas em processo de  Henrique Oliveira  X Milene Galdino -encerramento e honorários em junho/2025.;2630,34;---;2630,34;0;0;2630,34;30/10/2025;00/00/0000;Não;;Hora trabalhada;
7049;7048;Liberado no Banco;30/09/2025;28/09/2025;0;28/09/2025;PAGAR;Boleto;44-1;8/14;;PREFEITURA DO MUNICIPIO DE SAO PAULO;"PPI - Parcelamento de débitos



Parcela 48/80";-478,48;---;-478,48;0;0;-478,48;30/09/2025;00/00/0000;Não;;Parcelamento de impostos;Real
7978;7987;Liberado no Banco;30/09/2025;30/09/2025;0;30/09/2025;PAGAR;Boleto;1254-1;4/24;;RECEITA FEDERAL;"DARF UNIFICADA CSLL E IRPJ




Cota 03 - 1º Trimestre 2025";-7554,77;---;-7554,77;0;0;-7554,77;30/09/2025;00/00/0000;Não;;Outros tributos e taxas;
7100;7098;;30/09/2025;28/09/2025;0;28/09/2025;PAGAR;Debito Automatico;136-1;8/23;;RECEITA FEDERAL;"DARF PARCELAMENTO 774022



DEBITO AUTOMÁTICO BRADESCO";-2797,53;---;-2797,53;0;0;-2797,53;30/09/2025;00/00/0000;Não;;Parcelamento de impostos;Real
5131;5131;;30/09/2025;20/10/2025;0;20/10/2025;PAGAR;Boleto;-;1/1;;SECRETARIA DA RECEITA FEDERAL DO BRASIL;"Tributo federal em atraso- parcelamento DARF/RFB Código 1124



Parc. 10/49 parcelas, em debito automático no Banco do Brasil";-558,25;---;-558,25;0;0;-558,25;30/09/2025;00/00/0000;Não;;Parcelamento de impostos;Real
